"#",Jurisdiction,Kind,Display Key,Lens ID,Publication Date,Publication Year,Application Number,Application Date,Priority Numbers,Earliest Priority Date,Title,Abstract,Applicants,Inventors,Owners,URL,Document Type,Has Full Text,Cites Patent Count,Cited by Patent Count,Simple Family Size,Extended Family Size,Sequence Count,CPC Classifications,IPCR Classifications,US Classifications,NPL Citation Count,NPL Resolved Citation Count,NPL Resolved Lens ID(s),NPL Resolved External ID(s),NPL Citations,Legal Status
53,EP,A1,EP 1351596 A1,000-911-783-833-049,2003-10-15,2003,EP 02706706 A,2002-01-11,EP 0200326 W;;US 26248601 P,2001-01-17,CLEANSING WIPE ARTICLE AND METHOD OF MANUFACTURE,,UNILEVER PLC;;UNILEVER NV,SLAVTCHEFF C S;;GOTT R E;;ZNAIDEN A P;;MACEDO F A,"UNILEVER PLC (2009-01-14);;UNILEVER GLOBAL IP LIMITED, WIRRAL, GB (2021-08-24);;UNILEVER N.V. (2009-01-14);;UNILEVER IP HOLDINGS B.V. (2021-12-28)",https://lens.org/000-911-783-833-049,Patent Application,yes,0,0,22,22,0,A45D44/00;;A45D2200/1018;;A45D2200/1027;;A45D2200/1036;;A47K7/03;;A61K8/0208;;A61Q5/02;;A61Q5/12;;A61Q19/00;;A61Q19/10;;A47K7/03;;A61K8/0208;;A61Q5/02;;A45D2200/1027;;A61Q5/12;;A45D44/00;;A45D2200/1036;;A61Q19/10;;A45D2200/1018;;A47K7/03;;A61Q19/00,A47K7/03;;A45D44/00;;A61K8/02;;A61Q5/02;;A61Q5/12;;A61Q19/00;;A61Q19/10,,0,0,,,,EXPIRED
54,DE,D1,DE 60235957 D1,197-222-875-930-381,2010-05-27,2010,DE 60235957 T,2002-01-11,US 26248601 P;;EP 0200326 W,2001-01-17,KÖRPERREINIGUNGSTUCH UND VERFAHREN ZUR HERSTELLUNG,,UNILEVER NV,SLAVTCHEFF C S;;GOTT R E;;ZNAIDEN A P;;MACEDO F A,,https://lens.org/197-222-875-930-381,Granted Patent,no,0,0,22,22,0,A45D44/00;;A45D2200/1018;;A45D2200/1027;;A45D2200/1036;;A47K7/03;;A61K8/0208;;A61Q5/02;;A61Q5/12;;A61Q19/00;;A61Q19/10;;A47K7/03;;A61K8/0208;;A61Q5/02;;A45D2200/1027;;A61Q5/12;;A45D44/00;;A45D2200/1036;;A61Q19/10;;A45D2200/1018;;A47K7/03;;A61Q19/00,A47K7/03;;A45D44/00;;A61K8/02;;A61Q5/02;;A61Q5/12;;A61Q19/00;;A61Q19/10,,0,0,,,,EXPIRED
55,AT,T1,AT E463997 T1,163-911-827-461-592,2010-04-15,2010,AT 02706706 T,2002-01-11,US 26248601 P;;EP 0200326 W,2001-01-17,KÖRPERREINIGUNGSTUCH UND VERFAHREN ZUR HERSTELLUNG,,UNILEVER NV,SLAVTCHEFF C S;;GOTT R E;;ZNAIDEN A P;;MACEDO F A,,https://lens.org/163-911-827-461-592,Granted Patent,no,0,0,22,22,0,A45D44/00;;A45D2200/1018;;A45D2200/1027;;A45D2200/1036;;A47K7/03;;A61K8/0208;;A61Q5/02;;A61Q5/12;;A61Q19/00;;A61Q19/10;;A47K7/03;;A61K8/0208;;A61Q5/02;;A45D2200/1027;;A61Q5/12;;A45D44/00;;A45D2200/1036;;A61Q19/10;;A45D2200/1018;;A47K7/03;;A61Q19/00,A45D44/00;;A47K7/03;;A61K8/02;;A61Q5/02;;A61Q5/12;;A61Q19/00;;A61Q19/10,,0,0,,,,EXPIRED
56,US,A,US 2536009 A,113-775-853-856-961,1950-12-26,1950,US 692448 A,1948-02-07,US 692448 A,1948-02-07,Refrigerator and water cooler,,SUNROC REFRIGERATION COMPANY,MORRISON ORVILLE C;;MORRISON SAMUEL O;;WEHRWEIN JOHN G;;GOTT EARL A,,https://lens.org/113-775-853-856-961,Granted Patent,no,13,5,1,1,0,F25D23/126;;F25D23/126,F25D23/12,,0,0,,,,EXPIRED
57,ES,T3,ES 2341943 T3,092-037-739-913-69X,2010-06-30,2010,ES 02706706 T,2002-01-11,US 26248601 P,2001-01-17,ARTICULO PAÑO DE LIMPIEZA Y PROCEDIMIENTO PARA SU FABRICACION.,"Un producto de limpieza sustancialmente seco que comprende: (i) una tela insoluble en agua de un sustrato (2) definido por una primera y una segunda superficies principales yuxtapuestas (4), (6), estando formada la primera superficie principal con una pluralidad de botones (24) que sobresalen hacia arriba, separados entre sí, y (ii) una composición (10) que forma espuma que comprende un tensioactivo que forma espuma, estando depositada sobre la segunda superficie principal (6) más composición que sobre la primera superficie principal (4) del sustrato, caracterizado porque los botones (24) son de un material diferente al material que forma la tela de sustrato, y en el que los botones (24) están hechos de un material elastómero.",UNILEVER NV,SLAVTCHEFF C S;;GOTT R E;;ZNAIDEN A P;;MACEDO F A,,https://lens.org/092-037-739-913-69X,Granted Patent,no,0,0,22,22,0,A45D44/00;;A45D2200/1018;;A45D2200/1027;;A45D2200/1036;;A47K7/03;;A61K8/0208;;A61Q5/02;;A61Q5/12;;A61Q19/00;;A61Q19/10;;A47K7/03;;A61K8/0208;;A61Q5/02;;A45D2200/1027;;A61Q5/12;;A45D44/00;;A45D2200/1036;;A61Q19/10;;A45D2200/1018;;A47K7/03;;A61Q19/00,A47K7/03;;A45D44/00;;A61K8/02;;A61Q5/02;;A61Q5/12;;A61Q19/00;;A61Q19/10,,0,0,,,,EXPIRED
58,CA,A1,CA 2247224 A1,033-816-993-379-288,1999-03-12,1999,CA 2247224 A,1998-09-11,US 92872697 A,1997-09-12,ANIONIC/CATIONIC MOISTURIZING COMPLEX,"A personal hand or body washing formulation includes a cationic polymer and an anionic emollient which apparently combine to give a sparingly soluble complex, which is deposited on the skin and is difficult to remove. The deposition results in impr oved skin feel, including skin softness, skin moisture, skin hydration and skin smoothness . Skin appearance is approved as well. Exemplary cationic polymers include polyquaterni um 6, while a preferred anionic emollient is sulfated castor oil. The complex also fin ds use as the conditioning agent of a cleansing and conditioning shampoo.",ANDREW JERGENS CO,STORY DAVID C;;ASBURY M TOBIAS;;GOTT ROBERT E;;PHIFER KEVIN;;SIMION F ANTHONY,,https://lens.org/033-816-993-379-288,Patent Application,no,0,0,3,3,0,A61K8/442;;A61K8/817;;A61K8/84;;A61K8/894;;A61K8/922;;A61K2800/5426;;A61Q5/02;;A61Q5/12;;A61Q19/10;;A61K8/894;;A61Q19/10;;A61K8/922;;A61K8/817;;A61K2800/5426;;A61Q5/12;;A61K8/442;;A61Q5/02;;A61K8/84,A61K8/44;;A61K8/81;;A61K8/84;;A61K8/894;;A61K8/898;;A61K8/92;;A61Q5/02;;A61Q5/12;;A61Q19/10,,0,0,,,,EXPIRED
59,CA,C,CA 2247224 C,119-244-835-849-202,2010-06-08,2010,CA 2247224 A,1998-09-11,US 92872697 A,1997-09-12,ANIONIC EMOLLIENT / CATIONIC MOISTURIZING COMPLEX FOR BODY AND HAIR,"A personal hand or body washing formulation includes a cationic polymer and an anionic emollient which apparently combine to give a sparingly soluble complex, which is deposited on the skin and is difficult to remove. The deposition results in improved skin feel, including skin softness, skin moisture, skin hydration and skin smoothness. Skin appearance is approved as well. Exemplary cationic polymers include polyquaternium 6, while a preferred anionic emollient is sulfated castor oil. The complex also finds use as the conditioning agent of a cleansing and conditioning shampoo.",ANDREW JERGENS CO,STORY DAVID C;;GOTT ROBERT E;;ASBURY M TOBIAS;;PHIFER KEVIN;;SIMION F ANTHONY,,https://lens.org/119-244-835-849-202,Granted Patent,no,0,0,3,3,0,A61K8/442;;A61K8/817;;A61K8/84;;A61K8/894;;A61K8/922;;A61K2800/5426;;A61Q5/02;;A61Q5/12;;A61Q19/10;;A61K8/894;;A61Q19/10;;A61K8/922;;A61K8/817;;A61K2800/5426;;A61Q5/12;;A61K8/442;;A61Q5/02;;A61K8/84,A61K8/92;;A61K8/40;;A61K8/44;;A61K8/81;;A61K8/84;;A61K8/89;;A61K8/894;;A61K8/898;;A61Q5/02;;A61Q5/12;;A61Q19/10,,0,0,,,,EXPIRED
60,US,A,US 6024952 A,175-144-070-225-627,2000-02-15,2000,US 92872697 A,1997-09-12,US 92872697 A,1997-09-12,Anionic/cationic moisturizing complex,"A personal hand or body washing formulation includes a cationic polymer and an anionic emollient which apparently combine to give a sparingly soluble complex, which is deposited on the skin and is difficult to remove. The deposition results in improved skin feel, including skin softness, skin moisture, skin hydration and skin smoothness. Skin appearance is approved as well. Exemplary cationic polymers include polyquaternium 6, while a preferred anionic emollient is sulfated castor oil. The complex also finds use as the conditioning agent of a cleansing and conditioning shampoo.",ANDREW JERGENS CO,STORY DAVID C;;GOTT ROBERT E;;ASBURY M TOBIAS;;PHIFER KEVIN;;SIMION F ANTHONY,ANDREW JERGENS COMPANY THE (1997-10-23),https://lens.org/175-144-070-225-627,Granted Patent,yes,4,20,3,3,0,A61K8/442;;A61K8/817;;A61K8/84;;A61K8/894;;A61K8/922;;A61K2800/5426;;A61Q5/02;;A61Q5/12;;A61Q19/10;;A61K8/894;;A61Q19/10;;A61K8/922;;A61K8/817;;A61K2800/5426;;A61Q5/12;;A61K8/442;;A61Q5/02;;A61K8/84,A61K8/44;;A61K8/81;;A61K8/84;;A61K8/894;;A61K8/898;;A61K8/92;;A61Q5/02;;A61Q5/12;;A61Q19/10,424/78.03;;514/846;;514/897;;424/70.17,0,0,,,,EXPIRED
61,US,A,US 5234965 A,114-919-383-362-065,1993-08-10,1993,US 98571492 A,1992-12-04,US 98571492 A,1992-12-04,Process for the production of polyurethane foams,"The present invention relates to a process for preparing flexible, semi-flexible or rigid polyurethane foam plastics from a polyfunctional isocyanate and a polyhydric compound. More specifically, the invention involves the substitution of some portion of the hydroxy groups on the polyhydric compound with acetoacetate groups. Such substitution reduces the viscosity of the polyhydric resin without effecting the performance properties of the foams. Various substitution levels can be used depending on the desired level of viscosity reduction.",EASTMAN KODAK CO,GOTT SAMUEL L;;CARTER THOMAS E;;PETROSKEY WADE T;;WILLIAMS T HUGH;;ZIMA G C,EASTMAN CHEMICAL COMPANY (1994-02-23);;DOW CHEMICAL COMPANY THE (1997-07-31);;EASTMAN KODAK COMPANY (1992-11-30),https://lens.org/114-919-383-362-065,Granted Patent,yes,5,18,7,7,0,C08G18/40;;C08G18/40;;C08G2110/0008;;C08G2110/0008;;C08G2110/0016;;C08G2110/0016;;C08G2110/0025;;C08G2110/0025,C08G18/32;;C08G18/30;;C08G18/40,521/116;;521/129;;521/130;;521/172,0,0,,,,EXPIRED
62,US,A1,US 2014/0258621 A1,199-569-686-897-397,2014-09-11,2014,US 201313784958 A,2013-03-05,US 201313784958 A,2013-03-05,NON-DATA INCLUSIVE COHERENT (NIC) DIRECTORY FOR CACHE,"Embodiments relate to a non-data inclusive coherent (NIC) directory for a symmetric multiprocessor (SMP) of a computer. An aspect includes determining a first eviction entry of a highest-level cache in a multilevel caching structure of the first processor node of the SMP. Another aspect includes determining that the NIC directory is not full. Another aspect includes determining that the first eviction entry of the highest-level cache is owned by a lower-level cache in the multilevel caching structure. Another aspect includes, based on the NIC directory not being full and based on the first eviction entry of the highest-level cache being owned by the lower-level cache, installing an address of the first eviction entry of the highest-level cache in a first new entry in the NIC directory. Another aspect includes invalidating the first eviction entry in the highest-level cache.",IBM,BRONSON TIMOTHY C;;DRAPALA GARRETT M;;GOTT REBECCA M;;MAK PAK-KIN;;SRINIVASAN VIJAYALAKSHMI;;WALTERS CRAIG R,INTERNATIONAL BUSINESS MACHINES CORPORATION (2013-02-14),https://lens.org/199-569-686-897-397,Patent Application,yes,9,7,4,4,0,G06F12/0833;;G06F12/0833;;G06F12/0811;;G06F12/0811;;G06F12/0831;;G06F12/0831;;G06F2212/283;;G06F2212/621,G06F12/08,711/122,0,0,,,,INACTIVE
63,US,B2,US 9292445 B2,058-915-921-496-400,2016-03-22,2016,US 201414501437 A,2014-09-30,US 201414501437 A;;US 201313784958 A,2013-03-05,Non-data inclusive coherent (NIC) directory for cache,"Embodiments relate to a non-data inclusive coherent (NIC) directory for a symmetric multiprocessor (SMP) of a computer. An aspect includes determining a first eviction entry of a highest-level cache in a multilevel caching structure of the first processor node of the SMP. Another aspect includes determining that the NIC directory is not full. Another aspect includes determining that the first eviction entry of the highest-level cache is owned by a lower-level cache in the multilevel caching structure. Another aspect includes, based on the NIC directory not being full and based on the first eviction entry of the highest-level cache being owned by the lower-level cache, installing an address of the first eviction entry of the highest-level cache in a first new entry in the NIC directory. Another aspect includes invalidating the first eviction entry in the highest-level cache.",IBM,BRONSON TIMOTHY C;;DRAPALA GARRETT M;;GOTT REBECCA M;;MAK PAK-KIN;;SRINIVASAN VIJAYALAKSHMI;;WALTERS CRAIG R,INTERNATIONAL BUSINESS MACHINES CORPORATION (2013-02-14),https://lens.org/058-915-921-496-400,Granted Patent,yes,13,0,4,4,0,G06F12/0833;;G06F12/0833;;G06F12/0811;;G06F12/0811;;G06F12/0831;;G06F12/0831;;G06F2212/283;;G06F2212/621,G06F12/08,,1,1,009-982-446-454-684,10.1145/1787275.1787314,"Zhao et al; ""NCID: A Non-Inclusive Cache, Inclusive Directory Architecture for Flexible and Efficient Cache Hierarchies""; Proceedings of the 7th ACM International Conference on Computing Frontieirs, 2010, pp. 121-130.",INACTIVE
64,US,B2,US 9323676 B2,184-180-201-803-584,2016-04-26,2016,US 201313784958 A,2013-03-05,US 201313784958 A,2013-03-05,Non-data inclusive coherent (NIC) directory for cache,"Embodiments relate to a non-data inclusive coherent (NIC) directory for a symmetric multiprocessor (SMP) of a computer. An aspect includes determining a first eviction entry of a highest-level cache in a multilevel caching structure of the first processor node of the SMP. Another aspect includes determining that the NIC directory is not full. Another aspect includes determining that the first eviction entry of the highest-level cache is owned by a lower-level cache in the multilevel caching structure. Another aspect includes, based on the NIC directory not being full and based on the first eviction entry of the highest-level cache being owned by the lower-level cache, installing an address of the first eviction entry of the highest-level cache in a first new entry in the NIC directory. Another aspect includes invalidating the first eviction entry in the highest-level cache.",IBM,BRONSON TIMOTHY C;;DRAPALA GARRETT M;;GOTT REBECCA M;;MAK PAK-KIN;;SRINIVASAN VIJAYALAKSHMI;;WALTERS CRAIG R,INTERNATIONAL BUSINESS MACHINES CORPORATION (2013-02-14),https://lens.org/184-180-201-803-584,Granted Patent,yes,13,2,4,4,0,G06F12/0833;;G06F12/0833;;G06F12/0811;;G06F12/0811;;G06F12/0831;;G06F12/0831;;G06F2212/283;;G06F2212/621,G06F12/08,,1,1,009-982-446-454-684,10.1145/1787275.1787314,"Zhao et al; ""NCID: A Non-Inclusive Cache, Inclusive Directory Architecture for Flexible and Efficient Cache Hierarchies""; Proceedings of the 7th ACM International Conference on Computing Frontieirs, 2010, pp. 121-130.",INACTIVE
65,US,A1,US 2015/0058569 A1,023-439-885-497-11X,2015-02-26,2015,US 201414501437 A,2014-09-30,US 201414501437 A;;US 201313784958 A,2013-03-05,NON-DATA INCLUSIVE COHERENT (NIC) DIRECTORY FOR CACHE,"Embodiments relate to a non-data inclusive coherent (NIC) directory for a symmetric multiprocessor (SMP) of a computer. An aspect includes determining a first eviction entry of a highest-level cache in a multilevel caching structure of the first processor node of the SMP. Another aspect includes determining that the NIC directory is not full. Another aspect includes determining that the first eviction entry of the highest-level cache is owned by a lower-level cache in the multilevel caching structure. Another aspect includes, based on the NIC directory not being full and based on the first eviction entry of the highest-level cache being owned by the lower-level cache, installing an address of the first eviction entry of the highest-level cache in a first new entry in the NIC directory. Another aspect includes invalidating the first eviction entry in the highest-level cache.",IBM,BRONSON TIMOTHY C;;DRAPALA GARRETT M;;GOTT REBECCA M;;MAK PAK-KIN;;SRINIVASAN VIJAYALAKSHMI;;WALTERS CRAIG R,INTERNATIONAL BUSINESS MACHINES CORPORATION (2013-02-14),https://lens.org/023-439-885-497-11X,Patent Application,yes,9,0,4,4,0,G06F12/0833;;G06F12/0833;;G06F12/0811;;G06F12/0811;;G06F12/0831;;G06F12/0831;;G06F2212/283;;G06F2212/621,G06F12/08,711/122,0,0,,,,INACTIVE
