"#",Jurisdiction,Kind,Display Key,Lens ID,Publication Date,Publication Year,Application Number,Application Date,Priority Numbers,Earliest Priority Date,Title,Abstract,Applicants,Inventors,Owners,URL,Document Type,Has Full Text,Cites Patent Count,Cited by Patent Count,Simple Family Size,Extended Family Size,Sequence Count,CPC Classifications,IPCR Classifications,US Classifications,NPL Citation Count,NPL Resolved Citation Count,NPL Resolved Lens ID(s),NPL Resolved External ID(s),NPL Citations,Legal Status
13,GB,A,GB 190516288 A,119-977-628-257-51X,1906-01-18,1906,GB 190516288D A,1905-08-10,GB 190516288T A,1905-08-10,Improvements in and relating to Means for Indicating the Trajectory of Projectiles.,"16,288. Semple, J. B. Aug. 10. Indicating distance traversed by projectiles.-In the device shown, a hollow projectile is partly filled with a material such as lamp-black, alone or mixed with water, for daylight use, or zinc ethyl, or a solution of phosphorus in carbon bisulphide, for use at night. On discharge, the powder gases under high pressure enter the projectile through the tube 4, and their subsequent exit is prevented by the material, which by centrifugal force is held against the walls of the projectile, and surrounds the end of the tube. When the projectile leaves the bore of the gun, the external pressure falls, and the expansion of the trapped gases forces the material through the tube. In modifications, (1) the material is carried in a hollow plug, screwed into the base of an explosive projectile, (2) the pressure is generated internally, on discharge, by the ignition of combustible material by a percussion fuze, (3) a spring plunger is used to force the material through an axial perforation, and (4) the material is expelled by a combined scooping and siphoning action.",SEMPLE JOHN BONNER,SEMPLE JOHN BONNER,,https://lens.org/119-977-628-257-51X,Patent Application,no,0,0,1,1,0,,,,0,0,,,,DISCONTINUED
14,GB,A,GB 190911252 A,013-546-879-421-777,1909-09-23,1909,GB 190911252D A,1909-05-12,GB 190911252T A,1909-05-12,Improvements in Devices for Tracing the Flight of Projectiles.,"11,252. Semple, J. B. May 12. Indicating trajectories of projectiles.-Fuses for igniting a tracing material, operated by the pressure of the gases when the gun is fired, are so constructed that the primer and the firing-pin are normally held at a distance apart, and one of them is carried by a part capable of being flexed by the pressure. In the form shown in Fig. 1, the tracing material is arranged in a plug 2, the primer 3 is placed against it, and the firing-pin 6 is carried by a disk 5 capable of flexure and held away from the primer by a ring 7 formed integral with the primer block. The primer block may rest against a shoulder in the plug 2. A metal cup 8 may be placed at the back of the disk 5 to form a gas-check; a plastic material such as a lead or rubber washer may also be interposed between the cup and the disk. A perforated plate 10 protects the device from damage in ramming. The device may be disposed in a recess in the projectile instead of in a plug attached thereto.",SEMPLE JOHN BONNER,SEMPLE JOHN BONNER,,https://lens.org/013-546-879-421-777,Patent Application,no,0,1,1,1,0,F42B12/38,F42B12/38,,0,0,,,,DISCONTINUED
15,FR,A,FR 505114 A,058-652-282-274-753,1920-07-23,1920,FR 505114D A,1918-09-17,FR 505114T A,1918-09-17,Procédé pour provoquer la détonation des explosifs inertes de grande puissance,,JOHN BONNER SEMPLE,SEMPLE JOHN BONNER,,https://lens.org/058-652-282-274-753,Granted Patent,no,0,0,1,1,0,,,"XIV, 3",0,0,,,,EXPIRED
16,FR,A,FR 514410 A,122-954-414-351-275,1921-03-10,1921,FR 514410D A,1920-04-24,GB 966120 A;;FR 514410T A,1920-04-06,Fusée à effet choisi,,JOHN BONNER SEMPLE,SEMPLE JOHN BONNER,,https://lens.org/122-954-414-351-275,Granted Patent,no,0,0,2,2,0,F42C1/08;;F42C1/04;;F42C15/24,F42C1/04;;F42C1/08;;F42C15/24,"XI, 4",0,0,,,,EXPIRED
17,GB,A,GB 100030 A,016-235-820-008-639,1917-01-04,1917,GB 32916 A,1916-01-07,US 1915/006351X A;;US 502215 A,1914-04-29,Improvements in Projectiles.,"100,030. Semple, J. B. Jan. 29, 1915, [Convention date]. Projectile fuses.-Relates to safety-devices for fuses of high-explosive projectiles, and consists in providing means for interrupting or making continuous a train of detonation-imparting material extending from the detonator to the bursting- charge. In the arrangement shown, the detonator D, usually consisting of fulminate of mercury, is separated from a secondary detonating-charge B, which usually consists of tri-nitro-tolnene. and can be regarded as part of the bursting-charge, by a heavy partition. The detonator-holder is within a closed safety-chamber 14. Through the partition runs a passage 13, filled with a substance capable of transmitting detonation, such as trinitro-tolnene, and thin septa of metal may be arranged at intervals across the passage. The passage is interrupted by a slide 6, normally retained at the inner end of a transverse hole 3, as shown, by centrifugal bolts 4. When the projectile is fired from a gun, the bolts release the slide 6, which thereupon is moved outwards by centrifugal force, so that a circular groove 12, also filled with detonation-transmitting material, completes the path between the detonator D and the charge B. A locking-member 7 may be provided to retain the slide 6 automatically in the outer position. Specification 6351/15 is referred to.",SEMPLE JOHN BONNER,SEMPLE JOHN BONNER,,https://lens.org/016-235-820-008-639,Granted Patent,no,0,0,1,1,0,F42C15/22,F42C15/22,,0,0,,,,EXPIRED
18,GB,A,GB 191506351 A,133-631-319-853-27X,1915-12-09,1915,GB 191506351D A,1915-04-28,US 1915/006351X A,1914-04-29,Improvements in Projectiles.,"6351. Semple, J. B. April 29, 1914, [Convention date]. Projectile fuses.-Relates to percussion fuses of the kind in which the detonator is normally held away from the bursting-charge of the projectile in such a way that, if the detontor is accidentally exploded, the detonation will not be transmitted to the bursting- charge, the detonator being brought towards the bursting-charge in the operative position during the flight of the projectile. According to the invention, the detonator is moved to the operative position by centrifugal force. In the fuse shown, the detonator D is normally held at safe in the position, indicated in Figs. 1 and 2, by spring bolts 4. During flight, the bolts 4 move out under centrifugal force and release the detonator, which, in its turn, is moved by centrifugal force towards the right of Fig. 2, where it is near the intermediate detonating-charge 13 by which detonation is communicated to the bursting-charge of the projectile. In this position, the detonator is also in communication with the percussion igniter 8 of the fuse through Hash passages 11 ; and recoil of the detonator is prevented by pieces 7, which, under centrifugal force, move behind the detonator when this advances.",SEMPLE JOHN BONNER,SEMPLE JOHN BONNER,,https://lens.org/133-631-319-853-27X,Patent Application,no,0,0,3,5,0,F42C15/22;;F42C15/22,F42C15/22,,0,0,,,,DISCONTINUED
19,DE,A1,DE 2403873 A1,048-040-199-278-016,1974-08-22,1974,DE 2403873 A,1974-01-28,US 33066273 A,1973-02-08,VERDREHBARE KLEMMVORRICHTUNG BEI EINEM DIFFERENZDRUCK-MESSGEBER,,FISCHER & PORTER GMBH,BONNER JOHN J,,https://lens.org/048-040-199-278-016,Patent Application,no,0,0,6,6,0,G01L13/02;;G01L13/025;;G01L13/025;;G01L13/02,G01L13/00;;G01L13/02,,0,0,,,,EXPIRED
20,GB,A,GB 190321944 A,127-827-466-706-998,1903-11-26,1903,GB 190321944D A,1903-10-12,GB 190321944T A,1903-10-12,Improvements in and relating to Fuses for Projectiles.,"21,944. Semple, J. B. Oct. 12. Fuzes for projectiles; detonators. - The fuzes are arranged to be unarmed until the gun is fired. Figs. 2 and 3 show the fuze unarmed and armed respectively. Within a recess of the body 3 is a hammer 4 with a longitudinal opening for the rod 5 and the firing-pin 6. The firing-pin 6 is attached by a wire 7 to the hammer 4 and in the unarmed position is kept inclined by bearing against the block 9. When the gun is fired, the hammer 4 shears the wire 10 and moves to the rear, bringing the firing-pin 6 opposite the cap 8, ready to be advanced by the hammer as soon as the projectile strikes. The detonating - charge is carried in a cap 19 which fits over an extension of the block 9. In modifications, (a), Fig. 4, the firing-pin is normally out of line with the cap 8 and is brought by a spring into line when the hammer 4 is thrown back, (b), Fig. 5, the firing-pin 6 is fixed and the cap made movable, and (c), Fig. 6, a friction composition placed under the thin plate 25 is ignited by amorphous phosphorus on the outside of the plate which is carried through by the firing-pin when it pierces the plate.",SEMPLE JOHN BONNER,SEMPLE JOHN BONNER,,https://lens.org/127-827-466-706-998,Patent Application,no,0,0,1,1,0,,,,0,0,,,,DISCONTINUED
21,US,A,US 809988 A,159-971-824-362-994,1906-01-16,1906,US 1905/0236442 A,1905-06-22,US 1905/0236442 A,1905-06-22,INDICATING THE TRAJECTORY OF PROJECTILES.,,SEMPLE JOHN BONNER,SEMPLE JOHN BONNER,,https://lens.org/159-971-824-362-994,Granted Patent,no,0,2,1,1,0,F42B12/38;;F42B12/38,,,0,0,,,,EXPIRED
22,AT,B,AT 67032 B,085-101-924-005-626,1914-11-10,1914,AT 67032D A,1912-12-23,AT 67032T A,1912-12-23,Geschoß mit sichtbarer Flugbahn.,,SEMPLE JOHN BONNER,SEMPLE JOHN BONNER,,https://lens.org/085-101-924-005-626,Granted Patent,no,0,1,1,1,0,,,72E,0,0,,,,EXPIRED
23,US,A,US 835714 A,143-582-665-603-702,1906-11-13,1906,US 1904/0228232 D,1904-09-03,US 1904/0228232 D,1904-09-03,PROJECTILE.,,SEMPLE JOHN BONNER,SEMPLE JOHN BONNER,,https://lens.org/143-582-665-603-702,Granted Patent,no,0,2,1,1,0,F42B12/38;;F42B12/38,,,0,0,,,,EXPIRED
24,GB,A,GB 103821 A,005-523-404-713-264,1917-11-15,1917,GB 8217 A,1917-01-02,US 103821X A,1916-01-13,Improvements in Projectiles.,"103,821. Semple, J. B. Jan. 13, 1916, [Convention date]. Projectiles; projectile fuses.-Relates to handgrenades of the kind in which the striker of the fuse is normally held back by a nut, which is unscrewed during the flight of the grenade. According to the invention, the nut is unscrewed by the drag of a tail attached to one side of the nut. In the form shown in Fig. 2, the grenade comprises a grooved cylindrical body 1 containing an explosive charge adapted to be fired by a detonator d with a short time-fuse p ignited by a percussion cap c. This cap is struck by a spring hammar 4, which is released during flight by the unscrewing of a nut 7 by the drag produced on it by a cloth tail 8, the hammer being compelled to rotate with the grenade body by a pin and hole 14, 15. The nut is locked against accidental removal by a cotter pin 12, which may be constituted by the fore end of the wire 9 connecting the nut 7 to the tail 8, the wire being previously wound round the grenade. The time-fuse p is vented by holes 16, 17. In a modification, the spring 13 of the hammer is replaced by a weak spring between the hammer and the cap, and the time fuse is omitted; the hammer then strikes the cap on impact. The hammer in this case is made to rotate with the grenade by a side pin and groove.",SEMPLE JOHN BONNER,SEMPLE JOHN BONNER,,https://lens.org/005-523-404-713-264,Granted Patent,no,0,0,2,2,0,F42B27/00;;F42B12/20,F42B12/20;;F42B27/00,,0,0,,,,EXPIRED
25,FR,A,FR 509452 A,034-005-816-744-050,1920-11-10,1920,FR 509452D A,1920-02-05,GB 345520 A;;FR 509452T A,1920-02-04,Fusée de détonateur,,JOHN BONNER SEMPLE,SEMPLE JOHN BONNER,,https://lens.org/034-005-816-744-050,Granted Patent,no,0,0,2,2,0,F42C1/04;;F42C15/22,F42C1/04;;F42C15/22,"XI, 4",0,0,,,,EXPIRED
26,US,A,US 3063280 A,045-698-581-382-879,1962-11-13,1962,US 2263160 A,1960-04-15,US 2263160 A,1960-04-15,Sealing means,,PHILCO CORP,BONNER JOHN J,,https://lens.org/045-698-581-382-879,Granted Patent,no,10,5,1,1,0,D06B5/00;;D06B2700/18;;D06F37/00;;D06F37/00;;D06B5/00;;D06B2700/18,D06B5/00;;D06F37/00,,0,0,,,,EXPIRED
27,US,A,US 775861 A,101-932-689-020-054,1904-11-22,1904,US 1903/0156750 A,1903-05-12,US 1903/0156750 A,1903-05-12,FUSE FOR PROJECTILES.,,SEMPLE JOHN BONNER,SEMPLE JOHN BONNER,,https://lens.org/101-932-689-020-054,Granted Patent,no,0,1,1,1,0,F42C15/24;;F42C15/24,,,0,0,,,,EXPIRED
28,FR,A,FR 336087 A,105-029-932-779-55X,1904-02-26,1904,FR 336087D A,1903-10-16,US 336087X A,1903-05-12,Perfectionnements apportés aux projectiles,,JOHN BONNER SEMPLE,SEMPLE JOHN BONNER,,https://lens.org/105-029-932-779-55X,Granted Patent,no,0,0,1,1,0,F42C15/16,F42C15/16,"XI, 2",0,0,,,,EXPIRED
29,FR,A,FR 491541 A,167-879-576-662-549,1919-06-06,1919,FR 491541D A,1918-06-24,US 491541X A,1918-03-27,Projectile,,JOHN BONNER SEMPLE,SEMPLE JOHN BONNER,,https://lens.org/167-879-576-662-549,Granted Patent,no,0,0,1,1,0,F42C9/10,F42C9/10,"XI, 4",0,0,,,,EXPIRED
30,FR,A,FR 322972 A,016-167-705-944-892,1903-02-20,1903,FR 322972D A,1902-06-05,FR 322972T A,1902-06-05,Perfectionnements dans les projectiles,,SEMPLE JOHN BONNER,BONNER SEMPLE JOHN,,https://lens.org/016-167-705-944-892,Granted Patent,no,0,0,1,1,0,F42C1/04,F42C1/04,"XI, 2",0,0,,,,EXPIRED
31,GB,A,GB 190204776 A,075-785-833-302-403,1902-05-01,1902,GB 190204776D A,1902-02-25,GB 190204776T A,1902-02-25,Improvements in Projectiles,"4776. Semple, J. B. Feb. 25. Fuzes for projectiles.-The object is to cause the fuze composition to be ignited after the projectile has left the gun. In the form shown in Fig. 2, the base 1 of the projectile is provided with a plate 8, which forms a chamber 4 behind the plate 7 covering the fuze composition 2. A friction primer 6 is connected to the plate 8, but the connection is a loose one. When the powder gases act on the projectile to carry it down the gun, they pass around the primer 6 into the chamber 4, but as soon as the projectile leaves the gun, the withdrawal of the pressure from the outer face of the plate 8 causes the plate to be carried away, thus moving the friction primer 6 and igniting first the fulminate in the cap and then the fuze composition 2. In the modification shown in Fig. 4, the fuze composition is carried in a number of chambers 2<a>, each provided with its own percussion cap 14 and hammer 13, the hammers being normally protected by a sleeve 12 which is carried outwards to the stop 6<a> by the internal pressure, as soon as the projectile leaves the gun.",SEMPLE JOHN BONNER,SEMPLE JOHN BONNER,,https://lens.org/075-785-833-302-403,Patent Application,no,0,0,1,1,0,,,,0,0,,,,DISCONTINUED
32,FR,A,FR 356805 A,114-530-450-419-717,1905-12-09,1905,FR 356805D A,1905-08-10,DE 190051T A,,Système pour rendre visible la trajectoire suivie par les projectiles,,JOHN BONNER SEMPLE,SEMPLE JOHN BONNER,,https://lens.org/114-530-450-419-717,Granted Patent,no,0,0,2,2,0,F42B12/38,F42B12/38,"XI, 4",0,0,,,,EXPIRED
33,FR,A,FR 478549 A,170-124-324-377-760,1915-12-17,1915,FR 478549D A,1915-04-29,US 1915/006351X A,1914-04-29,Perfectionnements dans les projectiles,,JOHN BONNER SEMPLE,SEMPLE JOHN BONNER,,https://lens.org/170-124-324-377-760,Granted Patent,no,0,0,3,5,0,F42C15/22;;F42C15/22,F42C15/22,"XI, 4",0,0,,,,EXPIRED
34,GB,A,GB 190911458 A,009-973-994-567-300,1909-10-14,1909,GB 190911458D A,1909-05-14,GB 190911458T A,1909-05-14,Improvements in Devices for Tracing the Flight of Projectiles.,"11,458. Semple, J. B. May 14. Indicating trajectories of projectiles.-Relates to a percussion fuse for igniting a tracing material, and comprises a fixed member 5, which normally closes the chamber containing the material, a member 4 which sets back when the projectile is discharged from the gun, a firing-pin 7 carried by one of these members, and a priming-cap 3. The igniting device and the tracing material A are disposed in a recess in the projectile or in a plug 1 screwed thereto. The member 4 is held against accidental movement by a thin ring 9, and the fixed member 5 is made gas-tight by a cup-shaped or other seal 8. In a modification, the cap is carried by the member 5, and the firing-pin by the member 4, suitable ports being provided in these members for the passage of the flash. In another modification, the cap is placed in front of the member 4 and ignited by a friction pin carried by this member. Specification 16,288/05 is referred to.",SEMPLE JOHN BONNER,SEMPLE JOHN BONNER,,https://lens.org/009-973-994-567-300,Patent Application,no,0,2,1,1,0,F42B12/38,F42B12/38,,0,0,,,,DISCONTINUED
35,US,A,US 2847355 A,128-168-860-357-554,1958-08-12,1958,US 52358055 A,1955-07-21,US 52358055 A,1955-07-21,Solvent extraction process,,EXXON RESEARCH ENGINEERING CO,BONNER JOHN S,,https://lens.org/128-168-860-357-554,Granted Patent,no,10,0,1,1,0,C10G21/00;;C10G21/10;;C10G21/00;;C10G21/10,C10G21/00;;C10G21/10,,0,0,,,,EXPIRED
36,US,B2,US 11110784 B2,049-593-921-242-392,2021-09-07,2021,US 201716346729 A,2017-09-01,GB 201618478 A;;EP 2017071948 W,2016-11-02,Drive configuration,"Some embodiments are directed to a drive configuration for a skid-steered vehicle that has a pair of traction motors for rotationally driving opposite outputs of the drive configuration. The traction motors are operatively connected to the outputs via respective gearing arrangements for selectively varying gear reduction between each of the traction motors and the corresponding output. The drive configuration also has a steer differential in a torque connection with the first and second outputs of the drive configuration. The drive configuration additional has a steer motor operatively connected to the steer differential for selectively varying the rotational speed of the first and second outputs in use. Also, the traction and steer motors define a volume in which the gearing arrangements and steering differential are at least partially located.",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,QINETIQ LIMITED (2019-06-12),https://lens.org/049-593-921-242-392,Granted Patent,yes,12,0,20,20,0,B60K1/02;;B60K7/0007;;B60K17/046;;B60K17/08;;B62D11/04;;F16H48/06;;B60K2007/0046;;B60Y2200/24;;B60Y2200/25;;B60Y2200/90;;B62D11/16;;B60K1/02;;B60K7/0007;;B60Y2200/24;;B60Y2200/90;;B60Y2200/25;;B60Y2400/85;;B62D11/04;;B62D11/14;;B60K17/046;;B62D11/16;;B60K17/08;;F16H2048/364;;B60K2007/0046;;F16H48/06;;B60L15/2036;;B60K6/445;;B62D11/04;;B60K1/02;;B60K17/046;;B60K17/08;;B60K7/0007;;B60K2007/0046;;B60Y2200/24;;B60Y2200/25;;B60Y2200/90;;B60K1/02;;B60K6/445;;B60K17/08;;B60L15/2036;;B60Y2200/25;;B60Y2400/85;;B62D11/14;;F16H2048/364;;B60K17/046,B60K1/02;;B60K6/445;;B60K17/04;;B60K17/08;;B60L15/20;;B62D11/14;;F16H48/36,,2,0,,,"International Search Report and Written Opinion for PCT Patent App. No. PCT/EP2017/071948 (dated Nov. 13, 2017).;;Search Report for GB Patent App. No. 1618478.0 (date Jul. 3, 2017).",ACTIVE
37,CN,A,CN 109311383 A,098-079-852-185-552,2019-02-05,2019,CN 201780030672 A,2017-03-16,GB 201608745 A;;GB 201621968 A;;EP 2017056310 W,2016-05-18,Drive configurations for skid steered vehicles,"A drive configuration (10B) for a skid steered vehicle comprises first and second torque outputs (14L, 14R) coupled by a differential (13) and in a torque connection with first and second electric motors (12L, 12R), the differential being configured to mechanically transfer power across itself; and a mechanical power splitter (48L) having a first torque transfer feature (54L) in a torque connection with a combustion engine (35), a second torque transfer feature (50L) in a torque connection with a respective additional electric motor (52L) and a third torque transfer feature (49L) in a torque connection with at least one of the first and second torque outputs (14L) of the drive configuration, wherein torque output from the or each said mechanical power splitter (48, 48R) in use is dependenton torques generated by the combustion engine (35) and the associated additional electric motor (52L).",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/098-079-852-185-552,Patent Application,no,6,0,22,22,0,B60K6/48;;B60K23/04;;B62D11/14;;B60W10/20;;F16H48/36;;B60K2023/043;;F16H2048/364;;B60K6/485;;B60W10/04;;B60W10/06;;B60W10/08;;B60W20/00;;B60W30/20;;B60K2006/4816;;B60W2030/206;;Y02T10/62;;B60K6/48;;B60K6/485;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B60W10/04;;B60W10/06;;B60W10/08;;B60W10/20;;B60W20/00;;B60W20/13;;B60W20/40;;B60W30/20;;B60W2030/206;;B62D11/14;;B62D11/16;;B62D11/183;;F16H48/36;;F16H2048/364;;B60W20/13;;B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/40;;B62D11/14;;F16H48/36;;F16H2048/364;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B62D11/16;;B62D11/183;;F16H48/36,B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/10;;B60W20/13;;B60W20/40;;B62D11/14;;F16H48/36,,0,0,,,,ACTIVE
38,CA,A1,CA 2953183 A1,145-865-874-174-994,2014-12-31,2014,CA 2953183 A,2014-04-25,GB 201311628 A;;EP 2014058460 W,2013-06-28,DRIVE CONFIGURATIONS FOR SKID STEERED VEHICLES,"A controlled differential adapted to couple two shafts (7a, 7b) and steer input, such as those provided in a drive configuration for a skid steered vehicle, the controlled differential comprising: a pair of planet carriers (14a, 14b) arranged to turn with respective shafts; a pair of ring gears (12) interconnected by a cross-shaft such that the ring gears rotate in common; planet gears (11) and a pair of sun gears (10), the sun gears being coupled to at least one steer motor (9) to enable rotation of the sun gears in mutually opposite senses upon input from the steer motor.",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/145-865-874-174-994,Patent Application,no,0,0,13,13,0,B62D11/14;;B62D11/04;;F16H48/36;;F16H2048/364;;B62D11/14;;B62D11/04;;B62D55/08;;F16H48/36;;F16H2048/364,B62D11/14,,0,0,,,,PENDING
39,AU,A1,AU 2017/265390 A1,190-326-251-166-516,2018-11-15,2018,AU 2017/265390 A,2017-03-16,GB 201608745 A;;GB 201621968 A;;EP 2017056310 W,2016-05-18,Drive configurations for skid steered vehicles,A drive configuration (10B) for a skid steered vehicle comprises first and second torque outputs (14,QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/190-326-251-166-516,Patent Application,no,0,0,22,22,0,B60K6/48;;B60K23/04;;B62D11/14;;B60W10/20;;F16H48/36;;B60K2023/043;;F16H2048/364;;B60K6/485;;B60W10/04;;B60W10/06;;B60W10/08;;B60W20/00;;B60W30/20;;B60K2006/4816;;B60W2030/206;;Y02T10/62;;B60K6/48;;B60K6/485;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B60W10/04;;B60W10/06;;B60W10/08;;B60W10/20;;B60W20/00;;B60W20/13;;B60W20/40;;B60W30/20;;B60W2030/206;;B62D11/14;;B62D11/16;;B62D11/183;;F16H48/36;;F16H2048/364;;B60W20/13;;B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/40;;B62D11/14;;F16H48/36;;F16H2048/364;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B62D11/16;;B62D11/183;;F16H48/36,B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/10;;B60W20/13;;B60W20/40;;B62D11/14;;F16H48/36,,0,0,,,,ACTIVE
40,WO,A1,WO 2014/206597 A1,011-768-938-821-238,2014-12-31,2014,EP 2014058460 W,2014-04-25,GB 201311628 A,2013-06-28,DRIVE CONFIGURATIONS FOR SKID STEERED VEHICLES,"A controlled differential adapted to couple two shafts (7a, 7b) and steer input, such as those provided in a drive configuration for a skid steered vehicle, the controlled differential comprising: a pair of planet carriers (14a, 14b) arranged to turn with respective shafts; a pair of ring gears (12) interconnected by a cross-shaft such that the ring gears rotate in common; planet gears (11) and a pair of sun gears (10), the sun gears being coupled to at least one steer motor (9) to enable rotation of the sun gears in mutually opposite senses upon input from the steer motor.",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/011-768-938-821-238,Patent Application,yes,7,12,13,13,0,B62D11/14;;B62D11/04;;F16H48/36;;F16H2048/364;;B62D11/14;;B62D11/04;;B62D55/08;;F16H48/36;;F16H2048/364,B62D11/14,,0,0,,,,PENDING
41,KR,A,KR 20190077453 A,068-392-718-743-122,2019-07-03,2019,KR 20197015131 A,2017-09-01,GB 201618478 A;;EP 2017071948 W,2016-11-02,드라이브 구성,"스키드 조향 차량을 위한 드라이브 구성은, 드라이브 구성의 반대의 출력들을 회전 구동하기 위한 한 쌍의 견인 모터(102)로서, 견인 모터는 상기 각각의 견인 모터와 상기 대응하는 출력 사이의 기어 감속을 선택적으로 변화시키기 위한 각각의 기어링 장치(104)를 통해 출력(113)들에 동작 가능하게 연결되는, 한 쌍의 견인 모터; 드라이브 구성의 제1 및 제2 출력들과의 토크 연결로 있는 조향 차동 장치(110); 및 사용시에 제1 및 제2 출력들의 회전 속도를 선택적으로 변화시키기 위해 조향 차동 장치에 동작 가능하게 연결된 조향 모터(106)를 포함하며; 견인 및 조향 모터들은 기어링 장치 및 조향 차동 장치가 적어도 부분적으로 위치되는 볼륨을 한정한다.",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/068-392-718-743-122,Patent Application,no,4,0,20,20,0,B60K1/02;;B60K7/0007;;B60K17/046;;B60K17/08;;B62D11/04;;F16H48/06;;B60K2007/0046;;B60Y2200/24;;B60Y2200/25;;B60Y2200/90;;B62D11/16;;B60K1/02;;B60K7/0007;;B60Y2200/24;;B60Y2200/90;;B60Y2200/25;;B60Y2400/85;;B62D11/04;;B62D11/14;;B60K17/046;;B62D11/16;;B60K17/08;;F16H2048/364;;B60K2007/0046;;F16H48/06;;B60L15/2036;;B60K6/445;;B62D11/04;;B60K1/02;;B60K17/046;;B60K17/08;;B60K7/0007;;B60K2007/0046;;B60Y2200/24;;B60Y2200/25;;B60Y2200/90;;B60K1/02;;B60K6/445;;B60K17/08;;B60L15/2036;;B60Y2200/25;;B60Y2400/85;;B62D11/14;;F16H2048/364;;B60K17/046,B62D11/04;;B60K1/02;;B60K7/00;;B60K17/04;;B60K17/08,,0,0,,,,ACTIVE
42,EP,B1,EP 3851706 B1,084-879-757-965-590,2023-07-12,2023,EP 21161221 A,2015-05-22,GB 201409180 A;;EP 15723971 A;;EP 2015061461 W,2014-05-23,APPARATUS FOR MANAGING FLUID FLOW IN A VEHICLE,,QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/084-879-757-965-590,Granted Patent,yes,4,0,13,13,0,F16H57/0439;;F16H57/0439;;F16H48/10;;F16H57/0412;;F16H57/0435;;F16H57/0483,F16H57/04,,0,0,,,,ACTIVE
43,CN,A,CN 109414989 A,075-386-915-619-641,2019-03-01,2019,CN 201780030574 A,2017-03-16,GB 201608753 A;;EP 2017056313 W,2016-05-18,DIFFERENTIAL,"A differential (10) comprising: a left-side planetary gear set (12L) having a sun gear (16 L) configured to receive rotational drive input from a drive source (20), a ring gear (22 L) in a torque connection with an electric motor (26) and a carrier gear (14 L) configured to be operatively coupled with a left-side vehicle drive member (30 L) in a torque connection; a right-side planetary gear set (12 R) having a sun gear (16 R) configured to receive rotational drive input from the drive source (20), a ring gear (22 R) in a torque connection with the electric motor (26) and a carrier gear (14 R)configured to be operatively coupled with a right-side vehicle drive member (30 R) in a torque connection; wherein the sun gears (16L, 16 R) of the left and right side planetary gear sets (12 L,12 R)are rotationally fixed relative to each other and, in use, the amount of power transferred between the drive source (20) and each of the respective drive members (30 L, 30 R) can be selectively controlled by operating the electric motor (26) to drive or apply torque to the ring gears (22 L, 22 R) in opposite directions.",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/075-386-915-619-641,Patent Application,no,5,0,10,10,0,B60K17/046;;B60K17/12;;B60K17/16;;B60K23/04;;B60K2023/043;;Y02T10/62;;B60K17/046;;B60K17/12;;B60K17/16;;B60K23/04;;B60K2023/043;;B60Y2400/73;;B60Y2400/80;;B60K17/16;;B60K17/165;;B60K23/04;;B60K2023/043;;B60L2240/423;;B60Y2400/73;;F16H3/72;;F16H48/10;;F16H48/36;;F16H2048/104;;F16H2048/106;;F16H2048/364;;B60Y2400/804,B60K17/04;;B60K17/12;;B60K17/16;;B60K23/04,,0,0,,,,DISCONTINUED
